frame,landmark0_x,landmark0_y,landmark0_z,landmark0_visibility,landmark1_x,landmark1_y,landmark1_z,landmark1_visibility,landmark2_x,landmark2_y,landmark2_z,landmark2_visibility,landmark3_x,landmark3_y,landmark3_z,landmark3_visibility,landmark4_x,landmark4_y,landmark4_z,landmark4_visibility,landmark5_x,landmark5_y,landmark5_z,landmark5_visibility,landmark6_x,landmark6_y,landmark6_z,landmark6_visibility,landmark7_x,landmark7_y,landmark7_z,landmark7_visibility,landmark8_x,landmark8_y,landmark8_z,landmark8_visibility,landmark9_x,landmark9_y,landmark9_z,landmark9_visibility,landmark10_x,landmark10_y,landmark10_z,landmark10_visibility,landmark11_x,landmark11_y,landmark11_z,landmark11_visibility,landmark12_x,landmark12_y,landmark12_z,landmark12_visibility,landmark13_x,landmark13_y,landmark13_z,landmark13_visibility,landmark14_x,landmark14_y,landmark14_z,landmark14_visibility,landmark15_x,landmark15_y,landmark15_z,landmark15_visibility,landmark16_x,landmark16_y,landmark16_z,landmark16_visibility,landmark17_x,landmark17_y,landmark17_z,landmark17_visibility,landmark18_x,landmark18_y,landmark18_z,landmark18_visibility,landmark19_x,landmark19_y,landmark19_z,landmark19_visibility,landmark20_x,landmark20_y,landmark20_z,landmark20_visibility,landmark21_x,landmark21_y,landmark21_z,landmark21_visibility,landmark22_x,landmark22_y,landmark22_z,landmark22_visibility,landmark23_x,landmark23_y,landmark23_z,landmark23_visibility,landmark24_x,landmark24_y,landmark24_z,landmark24_visibility,landmark25_x,landmark25_y,landmark25_z,landmark25_visibility,landmark26_x,landmark26_y,landmark26_z,landmark26_visibility,landmark27_x,landmark27_y,landmark27_z,landmark27_visibility,landmark28_x,landmark28_y,landmark28_z,landmark28_visibility,landmark29_x,landmark29_y,landmark29_z,landmark29_visibility,landmark30_x,landmark30_y,landmark30_z,landmark30_visibility,landmark31_x,landmark31_y,landmark31_z,landmark31_visibility,landmark32_x,landmark32_y,landmark32_z,landmark32_visibility
288,0.365151,0.463684,-0.445237,0.999265,0.356176,0.453659,-0.432867,0.998165,0.356337,0.446608,-0.433217,0.998014,0.356715,0.440989,-0.433196,0.998392,0.356591,0.471793,-0.434684,0.998651,0.356893,0.477838,-0.435027,0.998705,0.357227,0.483682,-0.435223,0.998818,0.361797,0.436520,-0.336485,0.998251,0.361241,0.494864,-0.343428,0.996749,0.374201,0.450356,-0.404341,0.996284,0.373265,0.472775,-0.408446,0.996346,0.398767,0.401051,-0.271217,0.999212,0.399154,0.527629,-0.286117,0.998127,0.329177,0.350156,-0.347033,0.961846,0.336440,0.577665,-0.371056,0.957609,0.264073,0.337438,-0.470557,0.958646,0.264912,0.599646,-0.484812,0.972146,0.249195,0.334106,-0.509955,0.939847,0.253844,0.605433,-0.534002,0.949091,0.247203,0.344249,-0.526089,0.943927,0.250451,0.595778,-0.540886,0.949709,0.253328,0.349257,-0.481989,0.941017,0.254814,0.590244,-0.495933,0.949380,0.544488,0.414772,0.011226,0.999692,0.545864,0.501436,-0.011404,0.999699,0.635419,0.397287,0.112234,0.951934,0.635856,0.522585,0.049088,0.952105,0.731550,0.382339,0.279221,0.964318,0.729547,0.543962,0.209351,0.971287,0.746608,0.391607,0.286238,0.826355,0.745313,0.534654,0.218146,0.842710,0.760910,0.347594,0.142892,0.952305,0.759442,0.567415,0.078385,0.946901
289,0.365448,0.463970,-0.431022,0.999264,0.356419,0.453679,-0.418549,0.998181,0.356561,0.446611,-0.418896,0.998028,0.356968,0.440996,-0.418873,0.998399,0.356824,0.471927,-0.420082,0.998661,0.357156,0.478052,-0.420425,0.998714,0.357503,0.483989,-0.420617,0.998826,0.361992,0.436492,-0.324677,0.998266,0.361532,0.495131,-0.330455,0.996763,0.374557,0.450504,-0.391393,0.996337,0.373632,0.472946,-0.395170,0.996385,0.399052,0.401049,-0.263937,0.999213,0.399428,0.527621,-0.278299,0.998139,0.329241,0.350269,-0.343577,0.962570,0.336824,0.577049,-0.365075,0.958456,0.264531,0.337509,-0.464846,0.958523,0.265646,0.598931,-0.475313,0.972196,0.249491,0.334583,-0.502792,0.939559,0.254358,0.605208,-0.523058,0.948801,0.247522,0.344530,-0.517720,0.943765,0.250970,0.595576,-0.529022,0.949450,0.253656,0.349580,-0.475640,0.940923,0.255387,0.589859,-0.485982,0.949111,0.544675,0.414493,0.012376,0.999688,0.545943,0.501210,-0.012550,0.999698,0.636105,0.397270,0.112679,0.951834,0.636004,0.522640,0.039443,0.952828,0.731500,0.382172,0.275375,0.965854,0.729578,0.543956,0.186823,0.972313,0.746104,0.391300,0.282227,0.829492,0.745211,0.534978,0.194563,0.843783,0.760909,0.347454,0.144985,0.953969,0.759475,0.566379,0.060435,0.948260
290,0.365638,0.464094,-0.442415,0.999264,0.356577,0.453678,-0.429867,0.998200,0.356706,0.446613,-0.430217,0.998044,0.357141,0.441001,-0.430192,0.998409,0.356986,0.471961,-0.431341,0.998672,0.357344,0.478112,-0.431683,0.998724,0.357707,0.484096,-0.431875,0.998836,0.362146,0.436476,-0.333850,0.998283,0.361752,0.495261,-0.339426,0.996771,0.374792,0.450564,-0.401852,0.996394,0.373850,0.473020,-0.405571,0.996427,0.399251,0.401046,-0.269802,0.999216,0.399566,0.527618,-0.283734,0.998156,0.329542,0.350257,-0.348173,0.963438,0.336915,0.576620,-0.367454,0.959381,0.264776,0.337609,-0.471602,0.958744,0.266018,0.598522,-0.479005,0.972379,0.249666,0.334706,-0.510351,0.939611,0.254647,0.604996,-0.527362,0.948692,0.247682,0.344624,-0.525574,0.943912,0.251265,0.595255,-0.534006,0.949394,0.253799,0.349744,-0.482532,0.941070,0.255684,0.589349,-0.489938,0.948961,0.544750,0.414340,0.012990,0.999681,0.546048,0.501052,-0.013162,0.999694,0.636205,0.397234,0.112116,0.951431,0.636026,0.522677,0.038164,0.953095,0.731199,0.381961,0.278371,0.966995,0.729591,0.543936,0.189359,0.972984,0.745332,0.391059,0.285537,0.831569,0.745114,0.535258,0.197371,0.843473,0.760906,0.347225,0.145847,0.955164,0.759485,0.565288,0.059175,0.948997
291,0.365701,0.464055,-0.386850,0.999265,0.356644,0.453487,-0.374012,0.998204,0.356766,0.446546,-0.374358,0.998054,0.357231,0.440958,-0.374331,0.998411,0.357066,0.471886,-0.376013,0.998677,0.357461,0.478070,-0.376357,0.998735,0.357848,0.484087,-0.376546,0.998843,0.362222,0.436425,-0.285256,0.998296,0.361880,0.495274,-0.293142,0.996807,0.374880,0.450472,-0.349669,0.996427,0.373985,0.472857,-0.354049,0.996463,0.399414,0.400999,-0.234113,0.999221,0.399762,0.527494,-0.252268,0.998178,0.329776,0.350146,-0.312322,0.963712,0.337110,0.576367,-0.337428,0.959213,0.264924,0.337671,-0.422563,0.958799,0.266342,0.598241,-0.432214,0.972494,0.249576,0.334680,-0.456476,0.940092,0.254782,0.604908,-0.475449,0.949133,0.247559,0.344628,-0.469666,0.944480,0.251424,0.595155,-0.479723,0.949829,0.253707,0.349785,-0.432320,0.941872,0.255888,0.589162,-0.441789,0.949628,0.544616,0.414227,0.013081,0.999684,0.545871,0.500938,-0.013261,0.999698,0.636215,0.397206,0.102207,0.952329,0.636052,0.522717,0.037150,0.953948,0.731153,0.381524,0.258572,0.968485,0.729710,0.543891,0.165831,0.974051,0.745234,0.390678,0.264913,0.835477,0.745127,0.535147,0.171962,0.845840,0.760973,0.346893,0.127527,0.956893,0.759677,0.565343,0.043110,0.950564
292,0.365610,0.463791,-0.314698,0.999217,0.356571,0.453108,-0.303611,0.998044,0.356677,0.446445,-0.303942,0.997893,0.357145,0.440924,-0.303918,0.998274,0.357052,0.471634,-0.305757,0.998574,0.357486,0.477795,-0.306098,0.998650,0.357905,0.483812,-0.306271,0.998763,0.362084,0.436409,-0.227150,0.998162,0.361909,0.495174,-0.235045,0.996647,0.374761,0.450228,-0.282107,0.996168,0.374006,0.472371,-0.286533,0.996244,0.399405,0.400795,-0.191826,0.999209,0.399967,0.527357,-0.202099,0.998157,0.330179,0.349913,-0.273166,0.962926,0.337184,0.576191,-0.287816,0.957452,0.264901,0.337695,-0.373473,0.957532,0.266510,0.598160,-0.367389,0.971903,0.249467,0.334326,-0.403755,0.939165,0.254844,0.604858,-0.403967,0.948909,0.247457,0.344529,-0.414679,0.943768,0.251509,0.595131,-0.406915,0.949617,0.253600,0.349794,-0.382057,0.941575,0.255984,0.589150,-0.375899,0.949841,0.544335,0.414042,0.012184,0.999689,0.545471,0.500730,-0.012386,0.999702,0.636108,0.397148,0.077292,0.952298,0.635207,0.522642,0.029189,0.952812,0.730961,0.380557,0.185121,0.969424,0.729715,0.543657,0.119974,0.974629,0.744589,0.389765,0.187765,0.836794,0.745135,0.534343,0.123073,0.845745,0.761032,0.346713,0.073870,0.957794,0.759690,0.566613,0.010003,0.951226
293,0.365475,0.463624,-0.308887,0.999184,0.356507,0.452872,-0.297816,0.997927,0.356607,0.446384,-0.298144,0.997776,0.357079,0.440910,-0.298116,0.998172,0.357012,0.471369,-0.299938,0.998503,0.357469,0.477494,-0.300277,0.998594,0.357921,0.483536,-0.300445,0.998709,0.362020,0.436393,-0.221195,0.998058,0.361970,0.495032,-0.228942,0.996542,0.374646,0.450050,-0.276225,0.995978,0.373952,0.472034,-0.280604,0.996093,0.399413,0.400544,-0.186377,0.999200,0.400094,0.527250,-0.195602,0.998141,0.330375,0.349609,-0.269462,0.962145,0.337256,0.575944,-0.282491,0.955587,0.264993,0.337708,-0.371105,0.956754,0.266594,0.598152,-0.363487,0.971459,0.249455,0.334128,-0.401559,0.938888,0.254848,0.604866,-0.400187,0.948930,0.247430,0.344505,-0.412531,0.943699,0.251528,0.595130,-0.403084,0.949668,0.253589,0.349800,-0.379739,0.941844,0.256049,0.589125,-0.372050,0.950242,0.543983,0.413551,0.011549,0.999691,0.545021,0.500472,-0.011762,0.999704,0.635915,0.397137,0.064914,0.950498,0.634162,0.522549,0.024592,0.950511,0.730574,0.379754,0.169259,0.969354,0.729583,0.543563,0.114120,0.974686,0.743712,0.388684,0.171732,0.832832,0.745088,0.534093,0.117294,0.842656,0.761034,0.346734,0.057708,0.957628,0.759632,0.567058,0.004961,0.951063
294,0.365437,0.463554,-0.337971,0.999194,0.356522,0.452747,-0.326290,0.997947,0.356616,0.446350,-0.326625,0.997803,0.357093,0.440902,-0.326598,0.998190,0.357029,0.471054,-0.328568,0.998521,0.357484,0.477054,-0.328906,0.998616,0.357945,0.483069,-0.329080,0.998724,0.362003,0.436362,-0.243928,0.998087,0.362004,0.494682,-0.252125,0.996602,0.374598,0.449966,-0.303072,0.996047,0.373911,0.471744,-0.307696,0.996158,0.399424,0.400319,-0.200774,0.999213,0.400197,0.526948,-0.210919,0.998165,0.330457,0.349368,-0.281385,0.962432,0.337867,0.575572,-0.290532,0.955313,0.265076,0.337703,-0.388360,0.957472,0.266719,0.598179,-0.385105,0.971823,0.249515,0.334079,-0.420709,0.940289,0.254927,0.604891,-0.425882,0.949942,0.247473,0.344501,-0.432943,0.945125,0.251618,0.595141,-0.430822,0.950699,0.253640,0.349807,-0.397636,0.943437,0.256135,0.589140,-0.394746,0.951397,0.543766,0.413349,0.012263,0.999695,0.544677,0.500285,-0.012472,0.999708,0.635914,0.397010,0.065466,0.950346,0.633764,0.522411,0.017221,0.950517,0.730513,0.379722,0.189577,0.970091,0.729544,0.543402,0.121910,0.975256,0.743616,0.388695,0.193490,0.833746,0.745082,0.533615,0.126413,0.843052,0.761035,0.346677,0.068834,0.958582,0.759452,0.567424,0.008573,0.951910
295,0.365413,0.463509,-0.346764,0.999205,0.356554,0.452717,-0.334980,0.997970,0.356643,0.446343,-0.335316,0.997835,0.357124,0.440897,-0.335291,0.998210,0.357057,0.470672,-0.337387,0.998540,0.357509,0.476457,-0.337725,0.998641,0.357979,0.482449,-0.337899,0.998741,0.362030,0.436343,-0.251905,0.998123,0.362039,0.494315,-0.260284,0.996667,0.374562,0.449962,-0.311696,0.996123,0.373912,0.471487,-0.316472,0.996231,0.399436,0.400263,-0.206711,0.999225,0.400361,0.526695,-0.213969,0.998186,0.330746,0.349256,-0.286732,0.963078,0.338357,0.575496,-0.297570,0.955690,0.265104,0.337710,-0.395583,0.958705,0.266931,0.598187,-0.391009,0.972538,0.249540,0.334077,-0.428499,0.942297,0.254985,0.604890,-0.433932,0.951465,0.247511,0.344516,-0.441179,0.947101,0.251684,0.595132,-0.439647,0.952246,0.253695,0.349826,-0.405081,0.945590,0.256183,0.589144,-0.401192,0.953035,0.543642,0.413304,0.012642,0.999692,0.544481,0.500001,-0.012850,0.999705,0.635903,0.396959,0.069050,0.950157,0.633404,0.521917,0.014921,0.950444,0.730491,0.379720,0.195695,0.970360,0.729368,0.543405,0.122405,0.975629,0.743566,0.388694,0.199909,0.832624,0.745006,0.533662,0.127031,0.842548,0.760835,0.347543,0.076440,0.958968,0.759248,0.567435,0.009093,0.952393
296,0.365428,0.463158,-0.378095,0.999210,0.356592,0.452471,-0.367301,0.997984,0.356683,0.446234,-0.367649,0.997859,0.357161,0.440793,-0.367632,0.998223,0.357091,0.469948,-0.369997,0.998549,0.357538,0.475512,-0.370336,0.998655,0.358010,0.481536,-0.370516,0.998747,0.362066,0.436314,-0.284267,0.998156,0.362050,0.493784,-0.294709,0.996703,0.374595,0.449860,-0.342613,0.996186,0.373946,0.470980,-0.347825,0.996283,0.399497,0.400172,-0.235730,0.999237,0.400569,0.526552,-0.248796,0.998197,0.331311,0.349080,-0.314081,0.963927,0.338521,0.575467,-0.335785,0.956141,0.265156,0.337714,-0.424159,0.959964,0.266958,0.598270,-0.431268,0.973179,0.249577,0.334072,-0.458212,0.944291,0.255013,0.604958,-0.474139,0.952808,0.247557,0.344517,-0.471834,0.949054,0.251740,0.595169,-0.479296,0.953634,0.253745,0.349833,-0.434055,0.947651,0.256251,0.589243,-0.441262,0.954462,0.543638,0.413295,0.012737,0.999689,0.544466,0.499771,-0.012942,0.999702,0.635884,0.396908,0.073858,0.949696,0.633415,0.521446,0.015605,0.950501,0.730242,0.379744,0.205449,0.970725,0.729370,0.543402,0.127320,0.976130,0.743308,0.388743,0.210289,0.832625,0.745040,0.533847,0.132310,0.843410,0.760335,0.348411,0.089525,0.959506,0.759216,0.567244,0.012377,0.953099
297,0.365401,0.462780,-0.394354,0.999233,0.356606,0.452154,-0.383399,0.998044,0.356703,0.446043,-0.383746,0.997928,0.357188,0.440592,-0.383730,0.998277,0.357091,0.469288,-0.385816,0.998590,0.357521,0.474680,-0.386157,0.998696,0.357996,0.480728,-0.386337,0.998780,0.362090,0.436292,-0.297972,0.998225,0.362085,0.493203,-0.307441,0.996799,0.374598,0.449741,-0.357799,0.996309,0.373958,0.470615,-0.362689,0.996392,0.399517,0.400030,-0.247185,0.999252,0.400652,0.526385,-0.258961,0.998215,0.331382,0.348781,-0.324723,0.965072,0.338628,0.575436,-0.345093,0.957218,0.265204,0.337685,-0.434963,0.961312,0.267034,0.598378,-0.441457,0.973862,0.249624,0.333961,-0.469535,0.946246,0.254912,0.604965,-0.484275,0.954067,0.247582,0.344440,-0.483066,0.950934,0.251718,0.595246,-0.489305,0.954924,0.253712,0.349785,-0.444808,0.949616,0.256247,0.589572,-0.451380,0.955778,0.543628,0.413232,0.012728,0.999688,0.544397,0.499405,-0.012931,0.999702,0.635844,0.396865,0.078454,0.950650,0.633351,0.521021,0.018278,0.951795,0.730012,0.379842,0.218505,0.971668,0.729354,0.543406,0.137031,0.977036,0.742980,0.388830,0.224138,0.835471,0.745033,0.534037,0.142773,0.846714,0.759935,0.349331,0.102271,0.960763,0.759122,0.567171,0.021686,0.954615
298,0.365391,0.462345,-0.404592,0.999266,0.356616,0.451723,-0.393558,0.998128,0.356721,0.445735,-0.393903,0.998020,0.357212,0.440241,-0.393883,0.998349,0.357076,0.468749,-0.396119,0.998650,0.357482,0.474041,-0.396459,0.998754,0.357954,0.480110,-0.396632,0.998829,0.362112,0.436176,-0.306556,0.998307,0.362097,0.492527,-0.316656,0.996932,0.374613,0.449524,-0.367299,0.996460,0.373970,0.470260,-0.372358,0.996535,0.399528,0.399893,-0.253593,0.999270,0.400706,0.526217,-0.265843,0.998248,0.331498,0.348457,-0.330911,0.966252,0.338671,0.575418,-0.350438,0.958253,0.265232,0.337646,-0.442392,0.962853,0.267062,0.598629,-0.445425,0.974749,0.249649,0.333834,-0.477206,0.948491,0.254923,0.605091,-0.487764,0.955723,0.247595,0.344212,-0.490903,0.953081,0.251735,0.595499,-0.493076,0.956603,0.253683,0.349600,-0.452330,0.951849,0.256277,0.590167,-0.455349,0.957469,0.543469,0.413018,0.012699,0.999688,0.544155,0.499038,-0.012902,0.999701,0.635755,0.396769,0.074533,0.951613,0.632979,0.520590,0.019710,0.952708,0.730009,0.379975,0.210516,0.972575,0.729283,0.543401,0.140206,0.977821,0.742988,0.388940,0.215645,0.838331,0.744995,0.534084,0.146003,0.849438,0.759870,0.350166,0.091748,0.962083,0.759069,0.567016,0.024255,0.955981
299,0.365402,0.462150,-0.424046,0.999295,0.356632,0.451525,-0.412321,0.998213,0.356739,0.445557,-0.412671,0.998109,0.357226,0.440025,-0.412650,0.998420,0.357079,0.468473,-0.415546,0.998709,0.357472,0.473729,-0.415886,0.998809,0.357939,0.479841,-0.416066,0.998877,0.362130,0.436069,-0.321232,0.998386,0.362100,0.492161,-0.334672,0.997058,0.374628,0.449420,-0.385214,0.996609,0.373982,0.470090,-0.391224,0.996674,0.399565,0.399805,-0.262259,0.999286,0.400728,0.526144,-0.283924,0.998280,0.331592,0.348214,-0.337306,0.967268,0.338701,0.575376,-0.371548,0.959572,0.265257,0.337591,-0.452751,0.964182,0.267154,0.598838,-0.471766,0.975596,0.249657,0.333722,-0.488134,0.950323,0.254929,0.605216,-0.516913,0.957043,0.247584,0.344053,-0.503114,0.954825,0.251745,0.595726,-0.522433,0.957941,0.253646,0.349479,-0.463280,0.953610,0.256304,0.590636,-0.481951,0.958722,0.543306,0.412880,0.014192,0.999684,0.543779,0.498566,-0.014384,0.999698,0.635169,0.396743,0.095449,0.951217,0.632585,0.520095,0.015584,0.953499,0.729742,0.380355,0.245306,0.972850,0.729133,0.543053,0.140017,0.978270,0.742688,0.389233,0.251566,0.838971,0.744639,0.533919,0.145936,0.851042,0.759495,0.350739,0.127442,0.962409,0.759065,0.566550,0.022973,0.956637
300,0.365387,0.461901,-0.420163,0.999320,0.356633,0.451303,-0.409042,0.998278,0.356744,0.445389,-0.409391,0.998179,0.357239,0.439821,-0.409371,0.998476,0.357070,0.468126,-0.411917,0.998757,0.357453,0.473290,-0.412258,0.998854,0.357920,0.479297,-0.412437,0.998917,0.362139,0.435966,-0.320511,0.998448,0.362105,0.491334,-0.332311,0.997165,0.374627,0.449323,-0.382243,0.996725,0.373984,0.469901,-0.387776,0.996788,0.399589,0.399616,-0.264001,0.999299,0.400802,0.526123,-0.281751,0.998316,0.331652,0.348054,-0.340007,0.967586,0.338652,0.575361,-0.368604,0.960367,0.265274,0.337533,-0.453110,0.964848,0.267164,0.598887,-0.466255,0.976330,0.249649,0.333629,-0.488485,0.951537,0.254806,0.605223,-0.510406,0.958350,0.247570,0.343981,-0.502832,0.956037,0.251689,0.595738,-0.515679,0.959277,0.253604,0.349430,-0.463359,0.954837,0.256261,0.590702,-0.476315,0.960020,0.543176,0.412768,0.014193,0.999682,0.543498,0.498327,-0.014386,0.999697,0.635040,0.396690,0.093167,0.949750,0.632573,0.519820,0.018896,0.952930,0.729694,0.380649,0.239419,0.972672,0.729015,0.542618,0.147222,0.978416,0.742612,0.389506,0.245491,0.837614,0.744095,0.533690,0.153648,0.850758,0.759345,0.351008,0.123325,0.962410,0.759062,0.566216,0.032127,0.956832
301,0.365387,0.461767,-0.402953,0.999331,0.356636,0.451167,-0.392830,0.998301,0.356750,0.445264,-0.393177,0.998206,0.357251,0.439681,-0.393160,0.998494,0.357070,0.468007,-0.395894,0.998775,0.357449,0.473201,-0.396239,0.998874,0.357918,0.479262,-0.396417,0.998932,0.362146,0.435936,-0.311779,0.998475,0.362115,0.491323,-0.325903,0.997218,0.374630,0.449244,-0.367614,0.996762,0.373991,0.469812,-0.373486,0.996830,0.399582,0.399540,-0.262341,0.999305,0.400858,0.526048,-0.276079,0.998337,0.331706,0.347910,-0.339572,0.967457,0.338670,0.575237,-0.360002,0.960581,0.265272,0.337511,-0.441535,0.965092,0.267136,0.598902,-0.460581,0.976833,0.249659,0.333607,-0.474277,0.952274,0.254665,0.605221,-0.506068,0.959371,0.247566,0.343960,-0.487437,0.956818,0.251623,0.595738,-0.513769,0.960331,0.253558,0.349402,-0.451091,0.955703,0.256219,0.590706,-0.471184,0.961107,0.543047,0.412746,0.014413,0.999678,0.543258,0.498138,-0.014609,0.999694,0.634942,0.396570,0.091255,0.947243,0.632420,0.519309,0.016913,0.951635,0.729678,0.380971,0.236257,0.971749,0.728897,0.542178,0.137302,0.978073,0.742599,0.389821,0.241836,0.833187,0.743641,0.533500,0.143164,0.847728,0.759136,0.351635,0.117336,0.961505,0.759061,0.565658,0.026575,0.956141
302,0.365390,0.461651,-0.378125,0.999338,0.356640,0.451024,-0.367776,0.998313,0.356755,0.445136,-0.368116,0.998221,0.357260,0.439539,-0.368094,0.998504,0.357075,0.467889,-0.370363,0.998787,0.357453,0.473104,-0.370706,0.998889,0.357921,0.479215,-0.370883,0.998943,0.362149,0.435885,-0.288067,0.998490,0.362130,0.491266,-0.298853,0.997264,0.374621,0.449136,-0.343577,0.996785,0.374002,0.469688,-0.348708,0.996860,0.399473,0.399380,-0.244201,0.999309,0.400900,0.525943,-0.256858,0.998355,0.331710,0.347709,-0.323801,0.966984,0.338686,0.575048,-0.344457,0.960575,0.265233,0.337505,-0.425639,0.965000,0.267154,0.598924,-0.435864,0.977164,0.249641,0.333593,-0.457955,0.952596,0.254626,0.605225,-0.477285,0.960135,0.247517,0.343963,-0.470524,0.957215,0.251604,0.595743,-0.481807,0.961117,0.253466,0.349411,-0.434960,0.956195,0.256213,0.590717,-0.445382,0.961959,0.543018,0.412696,0.014202,0.999678,0.543189,0.497985,-0.014403,0.999695,0.634876,0.396253,0.083643,0.945554,0.632128,0.518974,0.017070,0.950276,0.729663,0.381110,0.217865,0.971128,0.728577,0.541800,0.137592,0.977766,0.742495,0.389924,0.223170,0.829085,0.743043,0.532951,0.143458,0.844934,0.759130,0.351801,0.108386,0.960952,0.758943,0.565384,0.028781,0.955615
303,0.365390,0.461528,-0.378627,0.999344,0.356643,0.450872,-0.367844,0.998330,0.356760,0.444972,-0.368185,0.998242,0.357269,0.439337,-0.368165,0.998516,0.357079,0.467805,-0.370429,0.998801,0.357456,0.473052,-0.370770,0.998904,0.357925,0.479197,-0.370947,0.998954,0.362155,0.435781,-0.286501,0.998513,0.362156,0.491244,-0.297056,0.997309,0.374612,0.448998,-0.343572,0.996823,0.374010,0.469557,-0.348669,0.996899,0.399428,0.399122,-0.242073,0.999318,0.400930,0.525890,-0.256177,0.998378,0.331720,0.347604,-0.323712,0.967045,0.338735,0.574781,-0.344913,0.960513,0.265222,0.337478,-0.425993,0.965364,0.267157,0.598935,-0.438323,0.977600,0.249634,0.333581,-0.458172,0.953408,0.254609,0.605229,-0.480249,0.961060,0.247497,0.343960,-0.470596,0.958026,0.251594,0.595739,-0.484482,0.962038,0.253435,0.349395,-0.435331,0.957091,0.256213,0.590691,-0.447868,0.962931,0.543025,0.412668,0.014188,0.999678,0.543194,0.497982,-0.014389,0.999696,0.634878,0.396118,0.083035,0.945052,0.632140,0.518840,0.017166,0.950044,0.729708,0.381146,0.217560,0.971120,0.728620,0.541673,0.135805,0.977927,0.742642,0.389940,0.222872,0.827931,0.743069,0.532549,0.141450,0.845124,0.759497,0.351680,0.108255,0.960978,0.758827,0.565382,0.026389,0.955831
304,0.365383,0.461436,-0.378547,0.999356,0.356648,0.450772,-0.367743,0.998360,0.356765,0.444866,-0.368086,0.998277,0.357276,0.439207,-0.368065,0.998542,0.357082,0.467682,-0.370199,0.998823,0.357460,0.472924,-0.370538,0.998927,0.357934,0.479039,-0.370714,0.998972,0.362159,0.435676,-0.285899,0.998547,0.362167,0.490899,-0.295639,0.997368,0.374591,0.448928,-0.343356,0.996890,0.374011,0.469437,-0.348243,0.996961,0.399339,0.398846,-0.240743,0.999332,0.400934,0.525859,-0.253879,0.998407,0.331673,0.347523,-0.322424,0.967049,0.338728,0.574630,-0.343103,0.960220,0.265200,0.337415,-0.426197,0.965598,0.267077,0.598948,-0.437268,0.977777,0.249625,0.333565,-0.458759,0.954008,0.254581,0.605216,-0.479151,0.961579,0.247476,0.343956,-0.471413,0.958626,0.251563,0.595714,-0.483516,0.962551,0.253393,0.349368,-0.435629,0.957741,0.256194,0.590645,-0.446863,0.963518,0.542996,0.412600,0.013812,0.999683,0.543138,0.497977,-0.014014,0.999700,0.634991,0.396028,0.080276,0.945724,0.632221,0.518733,0.021007,0.950187,0.729772,0.381150,0.212770,0.971750,0.728724,0.541505,0.139665,0.978323,0.742935,0.389950,0.217731,0.829754,0.743224,0.531857,0.145281,0.846592,0.759817,0.351360,0.099708,0.961814,0.758722,0.565641,0.029373,0.956550
305,0.365371,0.461369,-0.378703,0.999367,0.356648,0.450700,-0.368275,0.998391,0.356768,0.444798,-0.368619,0.998312,0.357282,0.439142,-0.368597,0.998568,0.357081,0.467636,-0.370676,0.998845,0.357457,0.472902,-0.371014,0.998950,0.357935,0.479035,-0.371188,0.998991,0.362158,0.435652,-0.287360,0.998580,0.362175,0.490901,-0.296879,0.997424,0.374573,0.448868,-0.344045,0.996958,0.374014,0.469394,-0.348841,0.997024,0.399224,0.398678,-0.241156,0.999345,0.400924,0.525848,-0.255257,0.998437,0.331610,0.347457,-0.322472,0.967294,0.338738,0.574367,-0.345564,0.960206,0.265129,0.337413,-0.430474,0.966088,0.267079,0.598954,-0.441467,0.978048,0.249571,0.333520,-0.463927,0.954842,0.254582,0.605197,-0.483909,0.962176,0.247404,0.343954,-0.477109,0.959430,0.251562,0.595697,-0.488418,0.963146,0.253302,0.349369,-0.440193,0.958577,0.256196,0.590609,-0.451160,0.964140,0.542957,0.412519,0.013785,0.999687,0.543074,0.497980,-0.013987,0.999703,0.635034,0.395878,0.080272,0.946307,0.632232,0.518644,0.020828,0.950646,0.729818,0.381147,0.213278,0.972387,0.728724,0.541491,0.139460,0.978765,0.743054,0.389879,0.218244,0.831675,0.743229,0.531734,0.145053,0.848265,0.759898,0.350806,0.098590,0.962669,0.758549,0.565638,0.027956,0.957377
